year,tif_number,revenue_interest,interest_other,property_tax,sales_tax,rent,miscellaneous,other,land,liquor,reimbursed,total_revenue,bond_issuance_costs,capital_projects,principle_retirement,expenditures_interest,economic_dev,total_expenditures,transfers_in,transfers_out,surplus,tax_liability,debt_plus_bond_refund,escrow_agent,sum_all_finance,begin_balance,end_balance,flags
2012,43,29733,0,1219786,0,0,0,0,0,0,0,1249519,0,0,0,0,2816921,2816921,0,-3950064,-567000,0,0,0,-6084466,14372607,8288141,
2012,44,15277,0,2125499,0,0,0,0,0,0,0,2140776,0,0,0,0,72556,72556,0,0,-174000,0,0,0,1894220,5300267,7194487,Total of other finances did not match anything. Guessing total by adding individual
2012,45,24275,0,2167724,0,0,0,0,0,0,0,2191999,0,0,0,0,48448,48448,0,0,1124000,0,0,0,1019551,9332854,10352405,Total of other finances did not match anything. Guessing total by adding individual
2012,46,9,0,70007,0,0,1399,0,0,0,0,71415,0,0,0,0,3803,3803,0,0,-38000,0,0,0,29612,264962,294574,Total of other finances did not match anything. Guessing total by adding individual
2012,48,65874,0,8907941,0,0,0,0,0,0,0,8973815,0,0,0,0,1703720,1703720,0,0,-1710000,0,0,0,5560095,23317899,28877994,Total of other finances did not match anything. Guessing total by adding individual
2012,49,878,0,358015,0,0,0,0,0,0,0,358893,0,0,0,0,9759,9759,0,0,0,0,0,0,0,88063,437197,
2012,50,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0,6231,6231,0,0,0,0,0,0,0,34063,27917,
2012,52,126538,0,18787508,0,0,0,0,0,0,0,18914046,0,0,0,0,11710076,11710076,0,-3938144,-1064000,0,0,0,2200826,46623992,48824818,Other finances checksum failed
2012,53,147992,0,9960298,0,0,0,0,0,0,0,10108290,0,0,3005000,1959919,9457220,14422139,0,0,-843000,0,0,0,-5156849,50146706,44989857,Total of other finances did not match anything. Guessing total by adding individual
2012,54,21000,0,2678095,0,0,0,0,0,0,0,2699095,0,0,0,0,2616001,2616001,0,-1232866,-702000,0,0,0,-1851772,8863572,7011800,
2012,55,25289,0,2719657,0,0,0,0,0,0,0,2744946,0,0,0,0,350112,350112,0,0,-451000,0,0,0,1943834,9144966,11088800,Total of other finances did not match anything. Guessing total by adding individual
2012,56,14208,0,860531,0,0,0,0,0,0,0,874739,0,0,0,0,879229,879229,0,0,-249000,0,0,0,-253490,5804403,5550913,Total of other finances did not match anything. Guessing total by adding individual
2012,57,11494,0,0,0,0,0,0,0,0,0,995526,0,0,0,0,879241,879241,0,0,-235000,0,0,0,-118715,4562681,4443966,"Total of other finances did not match anything. Guessing total by adding individual|Revenue checksum fails|field ""property_tax"" had no value attached|Checksum failed"
2012,58,35599,0,2526022,0,0,0,0,0,0,0,2561621,0,0,0,0,742400,742400,0,0,-1265000,0,0,0,554221,13792527,14346748,Total of other finances did not match anything. Guessing total by adding individual
2012,59,26103,0,13038537,0,0,0,0,0,0,0,13064640,0,0,0,0,170343,170343,0,-4000000,-10000,0,0,0,8884297,8756646,17640943,
2012,60,28399,0,3321889,0,0,0,0,0,0,0,3350288,0,0,3470000,2557042,443792,6470834,4318608,0,0,0,0,0,1198062,15894934,17092996,Total of other finances did not match anything. Guessing total by adding individual
2012,61,245364,0,3842884,0,0,0,0,0,0,0,4088248,0,0,0,0,7305102,7305102,2900000,0,-1035000,0,0,0,-1751854,16703371,14951517,Other finances checksum failed
2012,62,9843,0,1537155,0,0,0,0,0,0,0,1546998,0,0,0,0,76799,76799,0,0,0,0,0,0,0,3032965,4503164,
2012,63,125263,0,18858179,0,0,340996,0,0,0,0,19324438,0,0,0,0,9335655,9335655,0,0,-2957000,0,0,0,7031783,42206155,49237938,Total of other finances did not match anything. Guessing total by adding individual
2012,64,55639,0,6273873,0,0,0,0,0,0,0,6329512,0,0,0,0,1220575,1220575,0,-3280404,-361000,0,0,0,1467533,19563255,21030788,
2012,65,33083,0,2842187,0,0,0,0,0,0,0,2875270,0,0,0,0,619400,619400,0,-1147869,-1349000,0,0,0,-240999,12746729,12505730,
2012,66,6783,0,714942,0,0,0,0,0,0,0,721725,0,0,0,0,321553,321553,0,0,-201000,0,0,0,199172,2671427,2870599,Total of other finances did not match anything. Guessing total by adding individual
2012,67,4170,0,304957,0,0,0,0,0,0,0,309127,0,0,0,0,121408,121408,0,0,-221000,0,0,0,-33281,1624962,1591681,Total of other finances did not match anything. Guessing total by adding individual
2012,68,18075,0,4370035,0,0,0,0,0,0,0,4388110,0,0,0,0,8811195,8811195,0,0,0,0,0,0,0,10038853,5615768,
2012,69,34229,0,33069758,0,0,0,0,0,0,0,3103987,0,0,0,0,816388,816388,0,-735709,-1344000,0,0,0,207890,13164951,13372844,Revenue checksum fails|Summing everything checksum failed|Checksum failed
2012,70,25523,0,2528834,0,0,0,0,0,0,0,2554357,0,0,0,0,2215721,2215721,0,0,-610000,0,0,0,-271364,9820752,9549388,Total of other finances did not match anything. Guessing total by adding individual
2012,71,96809,0,2911084,0,0,143813,0,0,0,0,3151706,0,0,930000,1581807,996458,3508265,2091841,0,0,0,0,0,1735282,21745998,23481280,Total of other finances did not match anything. Guessing total by adding individual
2012,72,22365,0,1157490,0,0,0,0,0,0,0,1179855,0,0,0,0,4585553,4585553,4310000,0,0,0,0,0,904302,4312727,5217029,Total of other finances did not match anything. Guessing total by adding individual
2012,73,6979,0,705857,0,0,0,0,0,0,0,712836,0,0,0,0,236611,236611,0,0,-131000,0,0,0,345225,2666952,3012177,Total of other finances did not match anything. Guessing total by adding individual
2012,74,23497,0,2035241,0,0,0,0,0,0,0,2058738,0,0,0,0,2461002,2461002,0,0,-685000,0,0,0,-1087264,9959343,8872079,Total of other finances did not match anything. Guessing total by adding individual
2012,75,24719,0,1616754,0,0,0,0,0,0,0,1641473,0,0,1605000,2139850,706543,4451393,3380368,0,0,0,0,0,570448,12927695,313498143,Total of other finances did not match anything. Guessing total by adding individual
2012,76,22441,0,2793280,0,0,0,0,0,0,0,2815721,0,0,0,0,898547,898547,0,-1539900,-747000,0,0,0,-369726,8336882,7967156,
2012,77,28876,0,2784034,0,0,0,0,0,0,0,2812910,0,0,1095000,1209466,459235,2763701,635240,0,0,0,0,0,684449,9719658,10404107,Total of other finances did not match anything. Guessing total by adding individual
2012,78,2562,0,78961,0,0,0,0,0,0,0,81523,0,0,0,0,3978,3978,0,0,-185000,0,0,0,-107455,4071536,964081,Total of other finances did not match anything. Guessing total by adding individual
2012,79,8364,0,722627,0,0,0,0,0,0,0,730991,0,0,0,0,31162,31162,0,0,-297000,0,0,0,402829,3153280,3556109,Total of other finances did not match anything. Guessing total by adding individual
2012,81,32696,0,2832767,0,0,0,0,0,0,0,2865463,0,0,0,0,702542,702542,0,-1868759,-1491000,0,0,0,-1196838,12501597,11304759,
2012,82,9311,0,1144009,0,0,0,0,0,0,0,1153320,0,0,0,0,363516,363516,0,0,-176000,0,0,0,613804,3410808,4024612,Total of other finances did not match anything. Guessing total by adding individual
2012,83,14902,0,904799,0,0,0,0,0,0,0,919701,0,0,0,0,290577,290577,0,0,-501000,0,0,0,128124,5795107,5923231,Total of other finances did not match anything. Guessing total by adding individual
2012,84,50435,0,5062311,0,0,0,0,0,0,0,5112746,0,0,0,0,1092107,1092107,0,-635240,-2818000,0,0,0,567399,19650604,20218003,
2012,85,60396,0,6305134,0,0,0,0,0,0,0,6365530,0,0,0,0,6955277,6955277,0,0,-178000,0,0,0,-767747,23616002,22848255,Total of other finances did not match anything. Guessing total by adding individual
2012,86,139773,0,14583434,0,0,0,0,563394,0,0,15286601,0,0,4430000,772417,35177094,40379511,17940520,0,0,0,0,0,-7152390,63342034,56159644,Total of other finances did not match anything. Guessing total by adding individual
2012,87,335782,0,7185608,0,0,127737,0,0,0,0,7649127,0,0,1475000,1509326,4530571,7514897,0,0,-415000,0,0,0,-280770,23415183,23134413,Total of other finances did not match anything. Guessing total by adding individual
2012,88,466743,0,6783796,0,0,0,0,0,0,0,7250539,0,0,1520000,1751675,6031515,9303190,0,0,-666000,0,0,0,-2718651,22815080,20096429,Total of other finances did not match anything. Guessing total by adding individual
2012,89,14594,0,1197355,0,0,358,0,0,0,0,1212307,0,0,0,0,38843,38843,0,-856920,-166000,0,0,0,150544,4322967,84473511,Summing everything checksum failed
2012,90,3693,0,385606,0,0,0,0,0,0,0,389299,0,0,0,0,19395,19395,0,0,-132000,0,0,0,237904,1320380,1558284,Total of other finances did not match anything. Guessing total by adding individual
2012,91,15152,0,546830,0,0,0,0,0,0,0,561982,0,0,0,0,217999,217999,0,0,-39000,0,0,0,304983,5783250,6088233,Total of other finances did not match anything. Guessing total by adding individual
2012,92,23191,0,668190,0,0,0,0,0,0,0,691381,0,0,0,0,457295,457295,0,0,-698679,0,0,0,-464593,9465117,9000524,Total of other finances did not match anything. Guessing total by adding individual
2012,93,15470,0,1887148,0,0,0,0,0,0,0,1902618,0,0,0,0,211865,211865,0,0,-488000,0,0,0,1202753,5512985,6715738,Total of other finances did not match anything. Guessing total by adding individual
2012,94,80436,0,15359111,0,0,0,0,0,0,0,15439547,0,0,0,0,3427704,3427704,0,0,-1152000,0,0,0,10859843,24781652,35641495,Total of other finances did not match anything. Guessing total by adding individual
2012,95,133847,0,14268696,0,0,0,0,0,0,0,14402543,0,0,1110000,1210000,3805749,6125749,0,-2737988,-961000,0,0,0,4577806,40526645,45104451,
2012,96,16885,0,889745,0,0,0,0,0,0,0,906630,0,0,0,0,114741,114741,0,0,-389000,0,0,0,402889,6522989,6925878,Total of other finances did not match anything. Guessing total by adding individual
2012,97,191291,0,547333,0,0,46985,0,0,0,0,785609,0,0,1095000,1684351,155091,2934442,2383126,0,0,0,0,0,234293,12876704,13110997,Total of other finances did not match anything. Guessing total by adding individual
2012,98,18271,0,2401905,0,0,0,0,0,0,0,2420176,0,0,0,0,340965,340965,0,-1526206,-657000,0,0,0,-103995,6462595,6358600,
2012,99,1987,0,752002,0,0,0,0,0,0,0,759589,0,0,0,0,319132,319132,0,0,0,0,0,0,0,2893656,3334113,Revenue checksum fails|Checksum failed
2012,100,6626,0,1234257,0,0,0,0,0,0,0,4240883,0,0,0,0,1328693,1328693,0,0,0,0,0,0,0,1335453,1247643,Revenue checksum fails|Revenues after expenditure checksum failed|Checksum failed
2012,101,35032,0,5018157,0,0,0,0,0,0,0,5053189,0,0,0,0,397244,397244,0,0,-837000,0,0,0,3818945,11716983,15535928,Total of other finances did not match anything. Guessing total by adding individual
2012,102,1952,0,313662,0,0,0,0,0,0,0,315614,0,0,0,0,283243,283243,0,0,-92000,0,0,0,-59629,768350,708721,Total of other finances did not match anything. Guessing total by adding individual
2012,103,38253,0,2127726,0,0,23684,0,0,0,0,2189663,0,0,0,0,2245711,2245711,0,0,-245000,0,0,0,-301048,14940000,14638952,Total of other finances did not match anything. Guessing total by adding individual
2012,104,104568,0,12802360,0,0,0,0,0,0,0,12906928,0,0,0,0,3518132,3518132,0,0,-1805000,0,0,0,7583796,36970536,44554332,Total of other finances did not match anything. Guessing total by adding individual
2012,105,6848,0,679874,0,0,0,0,0,0,0,586722,0,0,0,0,378713,378713,0,0,0,0,0,0,0,2376845,2584854,Revenue checksum fails|Checksum failed
2012,106,63467,0,4433578,0,0,0,0,0,0,0,4497045,0,0,0,0,3971266,3971266,0,0,-414000,0,0,0,111779,24047684,24159463,Total of other finances did not match anything. Guessing total by adding individual
2012,107,17801,0,1439963,0,0,0,0,0,0,0,1457764,0,0,0,0,694774,694774,0,0,-111000,0,0,0,651990,6799115,7451105,Total of other finances did not match anything. Guessing total by adding individual
2012,108,26338,0,3073052,0,0,300,0,0,0,0,3099690,0,0,0,0,7434934,7434934,0,0,-125000,0,0,0,-4460244,11237614,6777370,Total of other finances did not match anything. Guessing total by adding individual
2012,109,30524,0,3022008,0,0,0,0,0,0,0,3052532,0,0,0,0,369961,369961,0,0,-473000,0,0,0,2209571,10960069,13169640,Total of other finances did not match anything. Guessing total by adding individual
2012,110,42085,0,6736346,0,0,0,0,0,0,0,6778431,0,0,0,0,9590037,9590037,0,0,0,0,0,0,0,18789289,15977683,
2012,111,2285,0,352585,0,0,0,0,0,0,0,354870,0,0,0,0,2197841,2197841,553381,0,-18000,0,0,0,-1307590,1489234,181644,
2012,112,14812,0,1496374,0,0,0,0,0,0,0,1511186,0,0,0,0,489754,489754,0,0,-99000,0,0,0,922432,5398764,6321196,Total of other finances did not match anything. Guessing total by adding individual
2012,113,9046,0,509504,0,0,0,0,0,0,0,518550,0,0,0,0,331939,331939,0,0,-314000,0,0,0,-127389,3549309,3421920,Total of other finances did not match anything. Guessing total by adding individual
2012,114,8565,0,478354,0,0,0,0,0,0,0,486919,0,0,175000,18046,484540,677586,0,0,-21000,0,0,0,-211667,3674791,3463124,Total of other finances did not match anything. Guessing total by adding individual
2012,115,406763,0,5787328,0,0,404856,0,0,0,0,6598947,0,0,5850000,5208989,2627626,13686615,7089795,0,0,0,0,0,2127,68107901,68110028,Total of other finances did not match anything. Guessing total by adding individual
2012,116,23218,0,1385155,0,0,0,0,0,0,0,1408373,0,0,0,0,1630295,1630295,0,0,-229000,0,0,0,-450922,9458413,9007491,Total of other finances did not match anything. Guessing total by adding individual
2012,117,71386,0,2550635,0,0,148400,0,0,0,0,2770421,0,0,640000,885602,897181,2422783,218826,0,0,0,0,0,566464,19733059,20299523,Total of other finances did not match anything. Guessing total by adding individual
2012,118,80194,0,7161911,0,0,0,0,0,0,0,7242105,0,0,0,0,2855099,2855099,0,-7053272,-2817000,0,0,0,-5483266,34091838,28608572,
2012,119,1353,0,235102,0,0,1025,0,0,0,0,237480,0,0,0,0,484271,484271,0,0,-93000,0,0,0,-339791,718774,378983,Total of other finances did not match anything. Guessing total by adding individual
2012,120,886,0,93342,0,0,0,0,0,0,0,94228,0,0,0,0,3604,3604,0,0,0,0,0,0,0,312974,403598,
2012,121,37513,0,3041918,0,0,0,0,0,0,0,3079431,0,0,0,0,4914264,4914264,3950064,-218826,-1150000,0,0,0,746405,13942869,14689274,
2012,122,5440,0,393627,0,0,0,0,0,0,0,394171,0,0,0,0,564296,564296,0,0,0,0,0,0,0,353760,183635,Revenue checksum fails|Checksum failed
2012,123,8044,0,632085,0,0,0,0,0,0,0,640129,0,0,0,0,60793,60793,0,-452327,-215000,0,0,0,-87991,3041451,2953460,
2012,124,1150,0,93877,0,0,0,0,0,0,0,95027,0,0,0,0,307650,307650,0,0,-21000,0,0,0,-233623,686832,453209,Total of other finances did not match anything. Guessing total by adding individual
2012,125,14699,0,2520330,0,0,0,0,0,0,0,2535029,0,0,175000,27188,295479,497667,0,-553381,-229000,0,0,0,1254984,5518764,6773745,Summing all rev/exp/other checksum failed
2012,126,4499,0,938665,0,0,0,0,0,0,0,943164,0,0,0,0,516943,516943,0,0,0,0,0,0,0,1592431,2018652,
2012,127,18862,0,2014533,0,0,0,0,0,0,0,2033395,0,0,0,0,531914,531914,0,-1485546,-264000,0,0,0,-248065,6862887,6614822,
2012,128,26251,0,1524172,0,0,0,0,0,0,0,1550423,0,0,0,0,274376,274376,0,0,-1369000,0,0,0,-92953,10506800,310413847,Total of other finances did not match anything. Guessing total by adding individual
2012,129,3773,0,2503001,0,0,0,0,0,0,0,2506774,0,0,0,0,2473258,2473258,0,0,-21000,0,0,0,12516,2200961,2213477,Total of other finances did not match anything. Guessing total by adding individual
2012,130,4162,0,227534,0,0,0,0,0,0,0,231696,0,0,0,0,66357,66357,0,0,-262000,0,0,0,-96661,1771772,1675111,Total of other finances did not match anything. Guessing total by adding individual
2012,131,11252,0,470515,0,0,0,0,0,0,0,481767,0,0,0,0,2806878,2806878,0,0,-334000,0,0,0,-2659111,4841426,2182315,Total of other finances did not match anything. Guessing total by adding individual
2012,133,3799,0,401956,0,0,64052,0,0,0,0,469807,0,0,0,0,1682222,1682222,0,0,0,0,0,0,0,1364145,151730,
2012,134,4259,0,6348309,0,0,0,0,0,0,0,352568,0,0,0,0,1320261,1320261,0,0,-48000,0,0,0,-1015693,2210271,1254578,Total of other finances did not match anything. Guessing total by adding individual|Revenue checksum fails|Checksum failed
2012,135,1467,0,283128,0,0,0,0,0,0,0,284595,0,0,0,0,7947,7947,0,0,0,0,0,0,0,396727,673375,
2012,136,16080,0,1731818,0,0,0,0,0,0,0,1747898,0,0,0,0,672783,672783,0,0,-746000,0,0,0,329115,6290817,6619932,Total of other finances did not match anything. Guessing total by adding individual
2012,137,0,0,3047,0,0,1103,0,0,0,0,4150,0,0,0,0,3056,3056,0,0,-54000,0,0,0,-52906,551685,498779,Total of other finances did not match anything. Guessing total by adding individual
2012,138,2937,0,520497,0,0,0,0,0,0,0,523434,0,0,0,0,250079,250079,0,0,-62000,0,0,0,211355,1079091,1290446,Total of other finances did not match anything. Guessing total by adding individual
2012,139,9880,0,0,0,0,0,0,0,0,0,749962,0,0,0,0,214942,214942,0,0,-319000,0,0,0,216020,3817454,4033474,"Total of other finances did not match anything. Guessing total by adding individual|Revenue checksum fails|field ""property_tax"" had no value attached|Checksum failed"
2012,140,1235,0,647454,0,0,0,0,0,0,0,648689,0,0,0,0,12316,12316,0,0,0,0,0,0,0,586164,722537,Revenues after expenditure checksum failed
2012,141,1944,0,810162,0,0,0,0,0,0,0,812106,0,0,0,0,17397,17397,0,0,0,0,0,0,0,271042,1065721,Revenues after expenditure checksum failed
2012,142,20033,0,1318566,0,0,0,0,0,0,0,1338599,0,0,0,0,257002,257002,0,0,-789000,0,0,0,292597,7815773,8108370,Total of other finances did not match anything. Guessing total by adding individual|Revenues after expenditure checksum failed
2012,143,5520,0,1400060,0,0,0,0,0,0,0,1405580,0,0,0,0,102687,102687,0,0,0,0,0,0,0,1574590,2877483,
2012,144,4066,0,581368,0,0,0,0,0,0,0,585434,0,0,260000,43200,583780,886980,0,0,0,0,0,0,0,1783795,1482249,
2012,145,6518,0,541682,0,0,0,0,0,0,0,548200,0,0,0,0,217332,217332,0,0,-41000,0,0,0,289868,2506159,2796027,Total of other finances did not match anything. Guessing total by adding individual
2012,146,43173,0,270936,0,0,420114,0,0,0,0,434223,0,0,845000,1081452,21163,1947615,1539900,0,0,0,0,0,26508,9568912,9595420,Total of other finances did not match anything. Guessing total by adding individual|Revenue checksum fails|Checksum failed
2012,147,75594,0,0,0,0,0,0,0,0,0,75594,0,0,0,0,13073327,13073327,0,0,-159000,-638192,0,0,-13794925,32578230,18783305,"field ""property_tax"" had no value attached"
2012,148,1836,0,44388,0,0,0,0,0,0,0,46224,0,0,0,0,49397,49397,0,0,-57000,0,0,0,-60173,731437,671264,Total of other finances did not match anything. Guessing total by adding individual
2012,149,8329,0,133117,0,0,0,0,0,0,0,141446,0,0,0,0,430911,430911,0,0,0,0,0,0,0,3210883,2921418,
2012,150,22371,0,2967567,0,0,0,0,0,0,0,2989938,0,0,0,0,320392,320392,0,0,-620000,0,0,0,2049546,8132601,10182147,Total of other finances did not match anything. Guessing total by adding individual
2012,151,2945,0,252216,0,0,0,0,0,0,0,255161,0,0,0,0,24987,24987,0,0,-63000,0,0,0,167174,1073423,1240597,Total of other finances did not match anything. Guessing total by adding individual
2012,152,4436,0,75126,0,0,0,0,0,0,0,79562,0,0,0,0,208211,208211,0,0,0,-124084,0,0,-252733,1803990,1551257,Total of other finances did not match anything. Guessing total by adding individual
2012,153,4331,0,194177,0,0,18863,0,0,0,0,217371,0,0,0,0,258913,258913,0,0,-113000,0,0,0,-154542,1676641,1522099,Total of other finances did not match anything. Guessing total by adding individual
2012,154,747,0,36433,0,0,0,0,0,0,0,36180,0,0,0,0,4283597,4283597,4553272,0,0,-37016,0,0,268839,-52391,216448,Revenue checksum fails|Checksum failed
2012,155,5082,0,336783,0,0,0,0,0,0,0,341865,0,0,0,0,13204,13204,0,0,0,0,0,0,0,1865644,2194305,
2012,156,11528,0,872721,0,0,0,0,0,0,0,884249,0,0,0,0,529294,529294,0,0,-256000,0,0,0,98955,4386206,4485161,Total of other finances did not match anything. Guessing total by adding individual
2012,157,5040,0,2740,0,0,0,0,0,0,0,7780,0,0,0,0,818037,818037,0,0,0,0,0,0,0,2235961,1425704,
2012,158,1547,0,335796,0,0,0,0,0,0,0,337343,0,0,0,0,382331,382331,0,0,0,0,0,0,0,607125,562137,
2012,160,2125,0,169032,0,0,0,0,0,0,0,171157,0,0,0,0,2655,2655,0,0,0,-196585,0,0,-28083,749620,721537,Total of other finances did not match anything. Guessing total by adding individual
2012,161,14473,0,1202623,0,0,0,0,0,0,0,1217096,0,0,0,0,898284,898284,0,0,0,0,0,0,0,5456009,5774821,
2012,163,2724,0,17336,0,0,0,0,0,0,0,20060,0,0,0,0,122037,122037,0,0,0,0,0,0,0,964086,862109,
2012,164,1062,0,107739,0,0,0,0,0,0,0,108801,0,0,0,0,5055,5055,0,0,0,0,0,0,0,356898,460644,
2012,165,2239,0,124368,0,0,0,0,0,0,0,126607,0,0,0,0,9851,9851,0,0,0,-153595,0,0,-36839,823676,786837,Total of other finances did not match anything. Guessing total by adding individual
2012,166,713,0,10335,0,0,0,0,0,0,0,11048,0,0,0,0,230671,230671,0,0,0,0,0,0,0,332648,113025,
2012,167,3394,0,29122,0,0,0,0,0,0,0,32516,0,0,0,0,213468,213468,0,0,0,0,0,0,0,1402047,4221095,
2012,169,0,0,88916,0,0,0,0,0,0,0,88929,0,0,0,0,169947,169947,0,0,0,-91835,0,0,-172853,894933,722080,"Total of other finances did not match anything. Guessing total by adding individual|Revenue checksum fails|field ""interest"" had no value attached|Checksum failed"
